riboflavin (Vitamin B2),0.6868757,2.486591,0.2592359,0.2592359,0.2592359,2.2657636,2.4888984,0.7732821,3.0895618,2.6640715,0.3869037,0.2592359,0.2592359,1.5370181,0.2592359,1.8916005,0.2592359,0.664432,1.1354829,0.7970832,0.2592359,0.2592359,3.0114676,1.6936495,1.314573,0.2592359,4.2428781,1.1435942,2.4500497,2.0538704,2.0824207,0.8645171,0.2592359,0.9606709,0.2592359,2.0617305,0.2592359,0.2592359,0.8137855,1.1445784,1.0906086,0.8413107,1.0393291,1.3655266,1.413466,0.2592359,2.2665816,0.2592359,0.2592359,0.2592359,0.2592359,0.2592359,1.8491441,0.2592359,0.5578718,2.0285653,0.9502436,1.4149066,0.7874518,0.6881048,3.0728856,0.3403218,2.837585,0.2592359,0.5315291,0.2592359,0.3922018,0.2592359,0.2592359,0.2592359,0.2592359,0.2592359,0.2592359,0.2592359,0.2592359,0.4866849,0.2592359,0.3211488,0.2592359,0.9612905,0.2592359,0.2592359,0.2592359,0.2592359,0.2592359,0.3820715,0.2592359,0.2592359,0.2592359,0.2592359,0.2592359,0.6438123,0.9742238,0.2592359,0.2592359,0.2592359,0.2592359,0.2592359,0.2592359,0.446676,0.2592359,0.2592359,0.2592359,0.5884982,0.2592359,0.2592359,0.7202484,0.2592359,0.2592359,0.2592359,0.2592359,0.2592359,0.2592359,0.5396405,0.2592359,0.4194139,0.2592359,0.2592359,1.0387095,1.1737181,0.2592359,0.2592359,0.3841553,0.2592359,0.2592359,1.0257762,0.2955874,0.2592359,0.2592359,0.2592359,0.2592359,0.358061
ribose,1.71004475,3.79401642,0.61337854,0.10247379,4.29691026,3.06015038,4.40039965,0.09259672,3.97877594,4.75453125,0.73122889,1.42139986,0.09259672,5.47239172,1.36692697,10.33357871,1.64195631,2.24093763,1.93886035,4.67044332,3.05401975,1.13871638,4.59694024,1.66695278,3.0187843,1.08402068,12.708698,1.52696901,3.52919217,5.00867982,1.36850421,0.933406,1.01466961,4.8697615,0.39343221,1.87649886,0.09259672,1.23394796,2.02573266,3.16995568,0.97964308,0.7708384,2.02862495,1.86225966,3.02152781,0.95532134,0.54231512,0.98871154,0.09259672,0.20323507,0.93733779,0.4134656,5.27201908,0.81494293,0.87488083,24.89834574,1.31720583,4.34896,0.6243932,0.77952964,7.38510316,0.35651725,1.86801098,0.93252838,2.10497573,1.01128846,1.02035692,0.52385613,0.40514837,0.09259672,0.09259672,0.98737586,0.09259672,0.61092312,0.09259672,1.06442548,0.55858509,0.32838223,0.39211478,0.57453057,0.09259672,2.77567111,0.09259672,1.5442198,0.09259672,0.1852407,0.46589103,0.36742102,0.37581084,0.30637584,0.72446704,1.0418969,0.83070269,0.58455572,0.81408295,0.49257167,0.51499874,0.09259672,0.09259672,0.09259672,0.09259672,0.47720879,0.09259672,1.1756301,0.79304295,0.09259672,0.66258418,0.43356351,1.06266221,0.45661395,0.48156896,0.09259672,0.34015588,0.527418,0.90720544,0.96308833,0.09259672,0.09259672,1.19728049,10.94621085,1.5829784,1,0.79018046,0.29377156,0.43435213,0.26759394,0.09259672,0.09259672,1.73994855,1.77385113,0.9354268,0.40501172
ribulose,0.8717642,1,0.15583,0.15583,1.1744103,1.1780402,0.8765741,0.15583,1.1984078,3.9120532,0.15583,0.15583,0.15583,1.9915851,0.15583,1.3831774,1,0.15583,0.15583,1.2143178,0.15583,0.15583,0.15583,0.15583,0.9541378,0.15583,2.0647168,0.15583,0.15583,1.3871796,0.4613696,0.15583,0.8876827,1,0.15583,0.15583,0.15583,0.15583,0.15583,0.6276111,0.15583,0.15583,0.15583,0.6096942,1.5187505,0.15583,0.3650892,0.3695185,0.15583,0.15583,0.15583,0.15583,1.1123173,0.15583,1.4512178,3.2683284,1.2230729,0.15583,0.15583,0.5597063,4.6369459,0.15583,0.2076338,0.4768649,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.3713575,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.9006076,1.2660893,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.15583,0.6043489,0.15583,0.15583,0.15583
S-adenosylhomocysteine (SAH),0.4046841,6.0722005,0.5883741,0.8983551,8.5383268,0.4520392,9.0770108,1,10.9863773,9.4709352,0.6409246,3.2474612,0.4046841,1.6653955,3.0540733,14.9487706,9.6400632,2.5535118,0.4046841,1.7723305,1.0483604,1.2130706,6.6041099,8.2945928,2.8373574,1.0301349,8.4784105,9.5095026,4.3318524,15.2472786,1.8558137,5.3130412,0.4046841,7.0127883,0.4046841,0.7911231,0.4796112,1.0925752,2.2128326,7.9147505,1.2152597,2.5771033,5.2363942,2.7958376,1.6338485,4.5893175,0.9383777,1.4940404,1.2963723,0.4704392,1.5171007,1.6222406,14.1732604,0.794682,1.4916682,27.3868725,0.4046841,2.6869733,1.5839174,1.3747522,7.7655181,0.8423924,0.6759238,1.1801195,1.578012,0.4046841,1.4564229,0.4046841,0.4753522,0.4816469,0.4128458,0.9698651,0.4971701,0.4046841,0.4046841,0.43464,0.6754035,0.4547632,0.6051908,1.4111239,0.5785888,0.7269551,0.5944614,0.7014038,0.7229943,0.5766059,1,0.6251105,0.4912073,0.6004581,0.6209703,1.3110395,1.9748891,0.4491582,1,0.4046841,0.4046841,0.6901539,1.0192836,0.442846,0.4046841,0.4046841,0.5297253,1.2907598,0.4046841,0.7925194,0.6001772,0.4736154,0.4046841,0.6030338,0.611812,0.6540889,0.8228277,0.5873875,0.5870315,0.6490148,0.8349615,0.583324,0.4046841,13.1119625,0.9091982,0.5180993,0.5436329,1.3182574,0.9461821,0.664557,0.4046841,0.6228739,0.4046841,0.8888824,0.7345306,0.4046841
S-adenosylmethionine (SAM),0.1944439,1,0.1944439,0.1944439,1,3.1586791,1.0660725,0.1944439,0.256452,7.3372718,0.8993897,0.1944439,0.1944439,0.1944439,0.1944439,1.2931209,0.6483532,0.6280782,0.1944439,0.1944439,0.1944439,0.1944439,1.2785065,0.1944439,0.6225866,0.1944439,2.6267297,1.0810347,4.7168754,3.906229,0.2119307,0.9339275,0.1944439,4.9253804,0.1944439,0.6957969,0.1944439,0.1944439,0.1944439,2.0959215,0.1944439,0.2948263,1.2984942,0.1944439,0.5692165,0.8182547,0.1944439,0.1944439,0.1944439,0.1944439,0.8526355,1.0876051,7.0639539,0.1944439,0.1944439,6.940803,0.1944439,0.9123949,0.1944439,0.1944439,5.4840085,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.8392919,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.2040512,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,2.0651762,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.1944439,0.6504202,0.1944439,0.1944439
salicylate,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,1,1.6054743,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257,0.3945257
sarcosine (N-Methylglycine),0.07892438,0.72544047,0.07892438,0.33699165,0.56426636,0.07892438,0.87998097,0.07892438,4.48314781,4.84453158,0.07892438,2.82692143,0.07892438,2.44080253,1.25828154,2.07303101,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,1,0.07892438,0.07892438,0.07892438,0.07892438,1.08337222,0.07892438,0.5621906,0.07892438,0.07892438,0.82335089,0.07892438,0.07892438,0.07892438,0.07892438,0.45542564,0.07892438,1.06327004,0.95431335,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,1,0.07892438,0.07892438,0.07892438,0.07892438,1.31830635,0.07892438,0.07892438,1.04568665,0.07892438,1,0.07892438,0.07892438,1.04273504,0.07892438,0.59446079,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.33373237,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438,0.07892438
scyllo-inositol,3.1634169,1.4897578,0.3460736,0.7579651,2.890413,1,1.6781263,1.0317178,2.2335195,1.6334449,2.3942064,6.893872,0.0966473,2.8407433,4.9410258,3.1787448,2.4752717,0.2816671,2.3005222,1.3970096,0.7654561,1,3.1354042,0.3650079,7.9639976,0.6020428,1.1605661,0.5529381,0.9579203,9.2274595,0.3489094,0.9525614,1.9729064,3.1359295,0.7146013,4.7750808,0.3223276,6.1325214,0.953124,3.1407938,1.4157158,1.205555,1.2857793,1.733622,7.7809188,1.5088338,0.5084303,5.384911,0.2360302,0.8392059,2.3205137,0.8426742,17.1334478,1.8601802,0.7650615,3.333023,1.7214157,2.039032,6.5652155,0.7765894,2.3338673,1.4156089,1,1.2801489,1.7952933,1.6174574,1.3017164,0.8459759,0.0966473,0.7739059,0.4301856,1.7402764,0.5685362,1.1705106,0.3196805,1.1597155,0.5470705,0.4995613,1.9424741,0.4639816,0.9540476,0.5055707,0.8219562,0.908976,0.2729187,0.5256664,0.1403824,0.9895924,0.1235822,1.1818074,0.6687763,0.558954,1.2965899,0.4210754,5.6444611,0.0966473,0.619084,0.7874472,0.5011828,0.5020113,1.0422689,2.3439589,0.0966473,0.6231337,0.7310026,0.1910799,0.3486217,0.2294971,1.3296589,2.1066854,0.7018959,0.2403546,1.046876,1.8403846,0.6270198,0.863477,0.369284,0.6092488,0.9343442,1.2850131,2.1125723,0.8307165,3.8545889,0.4057577,0.2195397,3.4058764,0.5590851,0.2362457,0.8861409,1.5999004,2.126963,0.1955329
sebacate (decanedioate),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sedoheptulose-7-phosphate,0.3227402,1.1643416,0.3227402,0.3227402,3.1087929,1.1844095,2.2026295,0.3227402,2.6963366,2.9990449,0.9584788,0.5602151,0.3227402,0.3227402,0.8223531,0.6685267,0.3227402,0.3227402,1.2230472,0.3227402,0.3227402,0.3227402,1.3447148,0.8356584,1.0415212,0.3227402,1.8075536,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.7971384,5.1050502,0.3227402,1,0.3227402,0.3227402,0.8844548,1.9144852,0.3227402,0.4079846,0.3227402,0.3227402,0.8125364,0.3227402,1.1019561,0.3300851,0.3227402,0.3227402,0.3227402,0.3227402,1.1169374,0.3227402,0.3227402,1.9194284,0.5202244,2.0680628,0.4970913,0.3227402,5.9786543,0.3227402,0.3227402,0.583597,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.5325771,0.3227402,0.3227402,0.575406,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.8980439,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402,0.3227402
serine,0.51584608,2.15412989,0.7646413,0.38304193,1.98610973,1.95980154,3.52192122,1.29804806,2.69324233,3.21954711,1.20234832,2.38650786,0.41031096,2.5425457,2.30939218,2.57329182,2.57241985,2.92429842,2.2209175,1.47451712,0.64283854,2.76298897,4.42071118,3.30118976,2.08356272,1.13216555,1.68760127,1.71937309,2.03871153,3.47395668,2.15350449,1.75657316,1.23133464,2.83566508,0.75996371,1.70254988,0.17202205,1.47842668,2.16790637,2.79764415,0.91499395,0.86671419,0.95975867,2.37761756,1.6772092,0.84962051,1.25846638,1.78434564,0.60527008,0.19675592,0.77586814,1.30726595,2.57446167,1.00128451,1.16002683,3.03494947,1.42869553,2.40900068,1.39962158,1.254351,2.78372986,0.37052269,2.03586919,1.82638443,1.47796884,0.31203852,0.99871549,0.07331291,0.40138841,0.81479057,0.55392391,0.65974592,0.37075522,1.06452038,0.3861193,0.56602611,0.54608743,0.69774209,0.72608853,1,0.90686688,1.27372117,0.36371324,1.29177258,0.22643539,0.11145302,1.60311279,1.18870007,1.1799114,0.1957081,0.71340893,1.22139065,1.43035872,0.2195501,0.8677648,0.66083222,0.93547962,0.27628303,1.65369105,0.21478891,0.31026703,0.31638185,0.22633586,0.56488098,1.0231235,0.37648139,1.04625622,0.31750085,0.77999392,0.12570775,0.19657164,0.18641419,0.30401692,0.3141679,0.45417927,1.10225287,0.08894675,0.14869109,1.31434728,1.78534635,1.2514672,0.71285305,0.76085061,0.49667055,0.56260048,0.2497161,0.5401801,0.57139125,1,0.6856468,0.50478742,0.32485137
sorbitol,0.1094497,1.320949,0.1094497,0.1094497,1.4015039,0.1094497,4.018342,0.1827287,0.1094497,4.7433085,0.1094497,0.1094497,0.1094497,0.1094497,0.849371,2.4909181,0.1094497,0.1094497,1.3414002,1.2045664,0.1094497,0.1094497,0.9112935,1.7407605,0.2800349,0.5441039,4.2309287,0.3886201,0.4995143,8.0361487,0.1185771,1.3322954,0.6149972,1.8357205,0.1094497,1.2186478,0.1094497,0.1094497,1.2197869,1,0.2693048,0.4642035,1.9577282,1,0.7086063,0.1094497,0.1094497,0.7153349,0.1094497,0.1094497,1.2149188,0.1094497,2.4926947,0.1094497,0.1094497,3.7852757,0.1094497,1.0884349,0.1094497,0.9684065,1.8496423,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.3508877,0.1094497,1.3170697,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,1.7414699,0.1094497,0.1094497,0.1094497,0.5090423,1.0293491,0.1094497,0.1094497,0.7847724,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,0.1094497,1,0.1094497,0.1094497,0.8417499,0.1094497,0.1094497,0.1835337,1,0.1094497,0.1094497,0.1094497,0.3272717,0.3626655,0.1094497,0.1094497,0.1094497,0.1094497,0.8202479,0.1094497,0.1094497
spermidine,3.5768975,1.5838965,0.8324223,0.6390494,5.2466581,0.6725236,1.8497244,3.7415439,1.2749021,2.6322201,3.0992755,3.8601149,0.3617027,1.4532134,1.7907326,5.7363523,2.7322445,1.0880498,1.6815369,1,0.4403355,2.5483388,1.1848906,2.4091922,1.0442551,0.563162,1.1723387,2.6850069,5.0344895,1,0.9810123,1.2404885,1.5338555,1.3767864,1.3696015,1.2393582,1,0.842361,1.3599302,1.1046725,0.6052901,0.668264,2.4215558,0.9085076,1.4820303,0.5390729,0.6405304,0.7635996,0.7298133,0.5521275,6.8813066,0.6946473,1.0671828,1.2471921,1.2566331,3.9090573,0.9575804,1.0575766,0.6270462,0.6555572,1.3819629,0.3066353,0.5894172,0.8045301,1.6999056,1.4849294,0.9403916,0.6841589,1.0189877,1.3633577,0.8528937,1.6279226,0.1482197,1.0112972,1.1742741,1.2229117,0.254902,1.7898646,1.7340177,0.6336433,0.942959,3.5732987,0.6470942,1.9777985,0.6668927,0.4440846,1.8280238,1.0026879,0.3604983,0.5448629,0.297468,1.2032816,0.4705921,0.5990996,1.0373895,1.2868094,0.3593024,0.305151,0.7865526,0.3001323,2.208409,1.5155232,0.5366905,0.1482197,0.9011653,0.2887491,0.7253381,1.052176,2.2476422,0.8310614,1.1106808,0.2369024,0.1482197,0.7119973,3.1528892,0.7209531,0.1482197,0.3816264,0.7500725,2.9503194,0.7884645,0.8224866,0.7546341,0.4711279,0.2562496,0.308423,0.3064324,0.513456,0.5605869,2.1325241,0.6138022,0.4122079
spermine,1.06645536,0.09012183,0.65067146,0.09012183,0.58018793,0.09012183,0.09012183,10.37883925,0.09012183,0.09012183,4.38050704,2.66670597,0.09012183,0.09012183,0.53883637,2.09629993,1.18188719,5.97470019,0.09012183,0.09012183,0.09012183,1.68226391,0.09012183,0.09012183,0.63338474,0.09012183,0.09012183,0.09012183,4.94395749,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,0.17385525,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,12.96013494,0.09012183,0.09012183,0.24344566,0.09012183,0.09012183,0.23814605,0.09012183,3.61750888,0.09012183,0.09012183,0.22639431,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,1.34932854,1.50037465,0.09012183,0.09012183,0.53854218,2.67972566,0.09012183,0.40281825,0.09012183,0.49962535,1.09044857,0.90955143,0.09012183,2.94199977,0.36469086,0.09012183,0.09012183,6.3309987,0.09012183,0.09012183,0.09012183,0.09012183,1,0.09012183,0.46028981,0.14517473,0.09012183,1.21228697,0.09012183,0.31412185,0.09012183,0.84749535,0.09012183,0.09012183,0.1237925,0.09012183,0.19559667,2.56208584,0.09012183,0.09012183,0.09012183,0.09012183,1.70628716,0.54166397,0.29151132,0.33153986,2.11286352,0.09012183,0.09012183,0.09012183,1.70752621,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,0.09012183,4.27723166,0.09012183,0.09012183
sphinganine,0.34236428,3.52506447,0.06798192,0.06798192,0.06798192,6.04081546,12.14787263,0.75100132,7.49969461,5.37138668,1.24042972,0.06798192,0.06798192,1.0263986,0.06798192,1.24899868,1.06873527,0.25832621,1.33090619,0.9736014,0.63705329,0.93126473,1.22306514,3.32492799,0.06798192,0.35737366,4.93058072,2.12087405,1.40080542,0.1986123,0.06798192,0.59287256,0.06798192,16.5651465,0.06798192,3.66382067,0.06798192,0.06798192,0.50305558,1,0.54970188,0.7309397,0.06798192,1.49879132,2.31318237,0.06798192,0.25955115,0.06798192,0.06798192,0.13531887,3.80136732,0.06798192,3.82834654,0.06798192,0.06798192,2.887954,0.06798192,0.20155612,0.06798192,0.06798192,6.7141337,0.06798192,0.28353101,7.04898664,0.06798192,0.3875768,0.56797419,0.06798192,0.14274866,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.22195039,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.07245353,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,2.6880333,0.35678728,0.06798192,0.06798192,0.06798192,0.2093752,2.79577898,0.06798192,0.06798192,0.06798192,0.06798192,0.06798192,0.18418732,0.06798192,0.06798192,0.06798192,0.43700176,0.06798192,0.06798192
sphingosine,0.51195485,4.84047606,0.08261856,0.08261856,1.57085087,81.09014372,35.47233103,0.15209041,13.86407071,27.53956895,1.08892341,0.91632671,0.56419873,3.07297664,0.08261856,2.0552545,6.90425905,1.92715515,5.35281799,1.5407276,0.38688379,0.88802372,3.07385271,2.3205553,0.08261856,1,21.53306434,2.47040945,12.1600196,0.91107659,0.47513047,1.23704412,0.77197275,5.16097532,0.26176899,6.90329112,0.08261856,0.08261856,1.25963694,3.29598969,1,0.86032271,0.08261856,6.54673791,7.93767633,0.08261856,1.08367329,0.08261856,0.08261856,0.08261856,2.89841811,0.16781696,6.79635806,0.08261856,0.08261856,8.52212127,0.90498233,0.73499077,0.08261856,0.08261856,16.27622751,0.08261856,0.37144826,7.69322648,0.08261856,0.36871684,0.32102864,0.08261856,0.08261856,0.08261856,0.08261856,0.23262729,0.08261856,0.371754,0.08261856,0.08261856,0.08261856,0.08261856,0.08261856,0.08261856,0.08261856,0.08261856,0.08261856,0.47942594,0.08261856,0.08261856,0.08261856,0.08261856,0.08261856,0.141818,0.27262109,0.08261856,0.08261856,0.19692871,0.08261856,0.08261856,0.08261856,0.08261856,0.08261856,0.08261856,0.08261856,0.08261856,0.08261856,0.08261856,0.08261856,0.08261856,0.16184659,0.08261856,0.08261856,0.16153153,0.08261856,0.37079098,0.08261856,1.80392212,0.56603645,0.39236148,0.08261856,0.08261856,0.08261856,6.00487098,0.08261856,0.15281871,0.08261856,0.34942807,0.08261856,0.0830305,0.08261856,0.08261856,0.08261856,0.81767293,0.08261856,0.08261856
squalene,0.2524791,0.2524791,0.2524791,0.2524791,4.7965543,0.2524791,1.902647,0.2524791,0.2524791,2.4237619,0.2524791,1.673733,0.2524791,0.2524791,0.5335918,0.2524791,1.1991305,0.2524791,0.2524791,0.8403304,0.9882859,0.2524791,1.4045066,8.1692585,1.6463993,1.4606185,0.9409317,0.8111851,0.5722043,3.397024,0.2524791,0.2805073,0.5855888,1.4225299,0.5163569,2.1677417,0.7311905,0.9492205,0.2524791,0.2524791,2.1488279,1.0117141,1.4069017,1.1883817,0.2524791,3.4546637,0.2524791,0.2524791,0.9699582,0.8220373,0.2524791,1.3776288,0.2524791,0.2524791,0.5375238,0.3370142,0.6822498,3.6029172,0.2524791,0.2524791,4.3659129,0.763728,0.2524791,0.7756484,0.2524791,1.6651,2.9779617,2.7320038,0.5242223,0.2524791,0.960774,1.0300418,0.9117919,0.35894,1.1125984,1.9889611,1.4040924,0.2524791,0.3480378,1,1.8935167,0.5469787,0.2524791,0.5846075,0.5642809,1.516775,0.2524791,1.4669407,2.2253176,0.8103521,0.6293483,1.4605309,0.7994534,1,0.683642,0.2524791,0.2524791,1.4184018,0.5294627,0.2524791,0.6475046,1.3043302,1.5982365,1.9570675,0.3453877,0.2524791,1.4240133,0.9059736,1.2081362,0.2524791,0.8435532,0.4801251,1.4298185,0.2524791,0.3862722,0.6755306,1.3538348,0.2524791,0.6721675,0.2524791,0.2524791,1.6357336,0.2524791,0.6917499,0.8571104,0.7987891,0.2524791,1.1248646,0.8327802,1.4578427,0.2524791,1.6848242
stachydrine,3.60206365,1.23980288,0.66400486,2.14376133,2.76622552,1.21306441,0.45515974,1,7.01952179,5.34965507,0.10133788,8.31475159,0.06052012,0.36484204,3.90841531,6.57729659,5.86999794,0.06052012,7.24120414,0.06052012,0.55013014,0.13041642,1.19104865,1.11034642,7.58327443,0.4780433,5.65957428,0.18890196,0.06052012,5.93352993,0.06052012,0.70031046,0.63189197,1.56111965,0.45735198,8.28933796,0.06052012,7.3782609,0.06052012,1.69849834,0.27846915,0.2346894,0.06052012,0.18008318,0.79987728,2.28922525,0.06052012,1.06990648,1.54876102,1.78396715,2.08857314,0.06052012,1.28433017,0.1994299,0.06052012,8.71581911,0.17075663,0.42308776,3.14791898,0.06052012,0.93009352,1.59907411,0.86004963,1.61521014,1.84264555,2.34884471,7.05844235,0.80895135,0.06052012,0.45800238,0.50603434,1.16426364,0.28645579,0.06052012,0.25977648,2.6176349,1.82186939,0.06052012,2.64136915,0.06052012,0.662424,1.26222485,0.06052012,3.73351737,0.06052012,0.14832148,0.06052012,0.20992832,0.09267351,1.32404847,0.76970253,0.689109,0.07097189,0.06052012,2.37477624,0.06052012,0.52223177,0.22926176,0.17538397,0.6690613,0.21925111,8.38442765,2.85381861,0.06052012,0.3003453,0.06052012,0.09076981,0.10826653,0.06052012,0.19783727,0.89340698,0.06052012,0.36860955,3.89166677,0.63940404,0.06052012,0.06052012,0.06052012,0.06052012,8.5893551,0.20403971,0.06052012,1.10659302,0.06052012,0.06052012,1.48984185,0.83189734,0.38295126,0.64090888,2.98009679,0.40955366,1.74071663
